UID No,Manufacturer,Engine Identification,Combustor Description,Eng Type,B/P Ratio,Pressure Ratio,Rated Thrust (kN),Fuel Flow T/O (kg/sec),Fuel Flow C/O (kg/sec),Fuel Flow App (kg/sec),Fuel Flow Idle (kg/sec),Fuel LTO Cycle (kg)  ,Fuel Heat of Combustion (MJ/kg),Fuel Hydrogen Content (% mass),Fuel Aromatics Content (% vol),Fuel Naphthalene Content (% vol),Fuel Sulphur Content (ppm by mass),nvPM EImass T/O (mg/kg),nvPM EImass C/O (mg/kg),nvPM EImass App (mg/kg),nvPM EImass Idle (mg/kg),nvPM EImass Max (mg/kg),nvPM EInum T/O (#/kg),nvPM EInum C/O (#/kg),nvPM EInum App (#/kg),nvPM EInum Idle (#/kg),nvPM EInum Max (#/kg),nvPM EImass_SL T/O (mg/kg),nvPM EImass_SL C/O (mg/kg),nvPM EImass_SL App (mg/kg),nvPM EImass_SL Idle (mg/kg),nvPM EInum_SL T/O (#/kg),nvPM EInum_SL C/O (#/kg),nvPM EInum_SL App (#/kg),nvPM EInum_SL Idle (#/kg),Ambient Baro Min (kPa),Ambient Baro Max (kPa),Ambient Temp Min (K),Ambient Temp Max (K),max_nvpm_ei_m_between_30_85,max_nvpm_ei_n_between_30_85
01P08GE198,General Electric Company,CF34-8E5A1,LEC,TF,5.13,24.9400704771379,62.4975136943295,0.6884464788752312,0.5608780845778067,0.1879395259706334,0.06436307551850913,248.4625433188565,43.189216458333334,13.671666666666667,17.516666666666666,0.22952110625909752,76.83333333333333,43.94228711444114,6.549976174787041,1.097673077310682,1.2509672511849181,43.94228711444114,372471093535424.75,108611694500508.14,1873111908133.761,1740132251844.116,372471093535424.75,53.7322129196419,8.27824948025101,1.2272445466503445,1.445038780007142,1207042149515868.8,395162869929534.6,3277841061226.438,3772587127479.2573,98.1,98.6,290.7,296.3,0,0
01P08GE199,General Electric Company,CF34-8E5A2,LEC,TF,5.13,25.5795765223584,64.5436956373467,0.7180740507083395,0.5835693468159139,0.19355196683319334,0.06552895701108383,255.86790888670808,43.189216458333334,13.671666666666667,17.516666666666666,0.22952110625909752,76.83333333333333,56.87378262565269,10.060945078698039,1.189524613254494,1.1776700752387306,56.87378262565269,433842348018618.8,145523211060856.9,1876686091455.2136,1441418047515.671,433842348018618.8,68.71287767288186,12.69760309321609,1.326996624260639,1.3583503501556555,1329860783213615.0,529074463199331.75,3288619135246.6333,2947147946305.4497,98.1,98.6,290.7,296.3,0,0
01P08GE200,General Electric Company,CF34-8E6,LEC,TF,5.13,24.0331001897647,59.695134076719,0.6489324220337178,0.5304891485337355,0.1803022634852406,0.06276818263533665,238.47063747945217,43.189216458333334,13.671666666666667,17.516666666666666,0.22952110625909752,76.83333333333333,28.29895817980055,3.7299331141262884,0.9779971750578652,1.4365900740951563,28.29895817980055,283957056674653.94,69139168485913.48,1837440145471.68,2252448401359.5034,283957056674653.94,35.14059478602724,4.704908044901773,1.0976581137534536,1.6645587673336917,979337739002576.6,248161368931852.47,3217353692979.7144,5325002193878.618,98.1,98.6,290.7,296.3,0,0
01P08GE201,General Electric Company,CF34-8E6A1,LEC,TF,5.13,24.9400704771379,62.4975136943295,0.6884464788752312,0.5608780845778067,0.1879395259706334,0.06436307551850913,248.4625433188565,43.189216458333334,13.671666666666667,17.516666666666666,0.22952110625909752,76.83333333333333,43.94228711444114,6.549976174787041,1.097673077310682,1.2509672511849181,43.94228711444114,372471093535424.75,108611694500508.14,1873111908133.761,1740132251844.116,372471093535424.75,53.7322129196419,8.27824948025101,1.2272445466503445,1.445038780007142,1207042149515868.8,395162869929534.6,3277841061226.438,3772587127479.2573,98.1,98.6,290.7,296.3,0,0
07P27GE221,General Electric Company,"CF34-8C5, CF34-8C5/B",LEC,TF,4.85008,23.3979314099075,59.427329556,0.6573405444526091,0.536368575486428,0.17828217309307023,0.06515723546209527,242.84196369442355,43.16,13.87,20.6,0.26,9.25,71.42621131467914,13.469462334543636,1.8658792379447726,2.907437912313193,71.42621131467914,606586398935027.0,243454024549084.3,1175681326784.8928,995438744330.7278,606586398935027.0,88.81270843778759,17.39555689224978,2.158575896496248,3.326749636323379,1916220150298595.0,878422875049498.2,2225578971153.4375,1738316912994.9268,98.23,99.09,279.5,287.7,0,0
07P27GE222,General Electric Company,"CF34-8C5A1, CF34-8C5A1/B",LEC,TF,4.82984,23.788581927055,60.632352354,0.674211680723007,0.5496512878510684,0.18154426210009486,0.06562027822381081,246.80911751987497,43.16,13.87,20.6,0.26,9.25,83.27051591198394,17.18776590231841,1.8522153520221067,2.8812550978554676,83.27051591198394,651277172361800.6,283416092374445.0,1239211293991.9785,954979350420.5485,651277172361800.6,102.76482009013613,22.144250725692142,2.146556161690414,3.30359760142972,2000821424951921.8,1014461846850906.4,2389695272968.363,1671542528396.3955,98.23,99.09,279.5,287.7,0,0
07P27GE223,General Electric Company,"CF34-8C5B1, CF34-8C5B1/B",LEC,TF,4.90062,22.4026946107784,56.353164714,0.6141106202227847,0.5030131168989567,0.17001796227921365,0.06398192583453535,232.80649272890565,43.16,13.87,20.6,0.26,9.25,43.95285387360214,7.062438479141208,1.9039619446505511,2.9864090141783044,43.95285387360214,474781101824042.44,151334161464974.38,1028105675642.243,1114749174745.419,474781101824042.44,55.621241044091626,9.160090924173458,2.193771329743075,3.3959993150285928,1597792381129438.2,553605349286829.4,1857337701746.8787,1931287512700.5188,98.23,99.09,279.5,287.7,0,0
07P27GE224,General Electric Company,"CF34-8C5A2, CF34-8C5A2/B",LEC,TF,4.80882,24.4077,62.499270288,0.701780049774262,0.5704737223547722,0.18662450268577405,0.06631503136342973,253.0186230128851,43.16,13.87,20.6,0.26,9.25,104.89657637829484,24.47833787084204,1.8327413617561077,2.8450067595569473,104.89657637829484,719644488927082.1,349354787636643.1,1343747027142.5046,898107693340.3999,719644488927082.1,127.71165107277494,31.391678471875135,2.1301547820069757,3.271386381278376,2099618613597652.5,1231128875790103.0,2666314965475.926,1576590444338.4578,98.23,99.09,279.5,287.7,0,0
07P27GE225,General Electric Company,"CF34-8C5A3, CF34-8C5/M, CF34-8C5A1/M, CF34-8C5A2/M",LEC,TF,4.77102,25.0745,64.544117022,0.7323307922050563,0.5936875994754451,0.19231457373858332,0.06706975956551847,259.90897902283996,43.16,13.87,20.6,0.26,9.25,132.6748492582807,34.84088880160185,1.8135653176659752,2.8157701688848515,132.6748492582807,789694939790723.5,426381887897960.2,1469297109298.8774,851429030170.124,789694939790723.5,158.83431396086053,44.39380732781472,2.1151101138489263,3.2452708922167943,2155107761097370.8,1469703927566098.2,3008431248866.4326,1497738007485.8918,98.23,99.09,279.5,287.7,0,0
07P27GE226,General Electric Company,CF34-8E5,LEC,TF,4.72432,23.7911,59.696891688,0.652,0.536,0.182,0.065,243.0,43.16,13.87,20.6,0.26,9.25,79.746,18.137,1.85,2.92,79.746,638600000000000.0,292800000000000.0,1252000000000.0,1014000000000.0,638600000000000.0,98.636,23.353,2.144,3.338,1978000000000000.0,1046000000000000.0,2423000000000.0,1770000000000.0,98.23,99.09,279.5,287.7,0,0
07P27GE227,General Electric Company,CF34-8E5A1,LEC,TF,4.69037,24.6967,62.498380644,0.6913789123648421,0.5653418225766295,0.18959805620318543,0.06620087714788843,252.43993673890893,43.16,13.87,20.6,0.26,9.25,113.53312945004781,29.667709432363203,1.8217362936781856,2.834815767309501,113.53312945004781,743176303283934.5,389824426833431.75,1412417191513.1108,881923542029.4102,743176303283934.5,137.4934867280186,37.92353911129134,2.1213602739887176,3.2622970567808025,2123706312196163.0,1358617124338941.8,2852165395677.9185,1549343121001.6562,98.23,99.09,279.5,287.7,0,0
07P27GE228,General Electric Company,CF34-8E5A2HA,LEC,TF,4.66966,25.3653,64.544117022,0.721030028858589,0.5876220542920474,0.19553886333648834,0.06721793324926746,259.63867544822546,43.16,13.87,20.6,0.26,9.25,142.83278496018107,40.76906643706102,1.8040782494259997,2.775877897428301,142.83278496018107,811999138500003.8,464595372281859.4,1543344677977.4265,786405505976.9727,811999138500003.8,169.9837129570385,51.75819521846214,2.1082221293419843,3.2094405538009267,2162805789951234.0,1581227427832994.2,3214853501244.307,1386581418903.557,98.23,99.09,279.5,287.7,0,0
01P11GE202,General Electric Company,CF34-10A16/16-B,SAC,TF,5.7,25.4251154820073,76.9542339439076,0.7885759260831988,0.6499197311746717,0.22214378526284168,0.08424618152381458,303.64814505078374,43.07965216666667,13.735000000000001,19.066666666666666,0.21666666666666667,0.0,55.813013611620356,33.15417780287841,1.636618662816374,12.917409734318491,55.813013611620356,457039860724516.0,399680293325338.94,93070025804985.33,649593635839533.1,649593635839533.1,66.9284003579796,41.063388155261094,2.954905710951975,22.23839374268869,1336474921710598.5,1360744708176799.8,907560066302715.8,5712027396910175.0,98.1,98.6,293.2,298.4,0,0
07P27GE229,General Electric Company,CF34-10A16/B/C/D,SAC,TF,5.58065,24.8448557430593,76.9538038752025,0.7705812742735205,0.6378776286969083,0.2161912004991538,0.08534993180986596,301.59604225066755,43.2,13.91,19.4,0.3,5.0,36.43375416878744,19.269651276284296,1.3327731795047313,6.372430609600468,36.43375416878744,372837126873597.3,304684489786801.06,68765500069645.75,527502257678997.06,527502257678997.06,44.84584086696616,24.853046836301854,2.182063245287756,12.188083817443534,1141430712003829.0,1088356111287416.8,425834060791251.94,4253953053585947.0,97.55,97.98,291.0,301.0,0,0
01P08GE203,General Electric Company,CF34-10E2A1,SAC,TF,5.09,25.0149269401258,75.4418385947209,0.7699082411742957,0.6350306585111457,0.21829188493259485,0.08349918664057612,298.8089765959132,43.07965216666667,13.735000000000001,19.066666666666666,0.21666666666666667,0.0,52.009567724165464,31.32339118527665,1.6415225146042178,13.416324760439842,52.009567724165464,450447696421650.44,392697900263493.3,93021366681936.11,673309869495614.4,673309869495614.4,62.5129334106965,39.02495796669766,2.9681392938003093,23.099653785903712,1334193915559753.2,1370402479247172.2,909818923540660.9,5921965759356356.0,98.1,98.6,293.2,298.4,0,0
01P17GE204,General Electric Company,GEnx-1B54/P2,TAPS,TF,9.3928,35.9399560421614,255.327969666681,1.8865665151083413,1.552672087469451,0.5179521559011134,0.17841302246666743,686.8213416447863,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.6559518762653693,1.610743234868395,2.271678836811986,2.4366278559930485,6.873217301498916,79425443595.1533,76740548057.84547,35128497018750.793,30507012991900.2,190774010910643.5,2.2154237071855407,2.157710628547285,2.98309962282583,3.135641651346883,109678534947.75366,106019312291.4657,149584512697002.1,120451949027153.94,97.4,98.2,289.9,297.9,0,0
01P17GE205,General Electric Company,GEnx-1B58/P2,TAPS,TF,9.2336,37.9915486632326,271.337122329232,2.03159009481112,1.6694721381944517,0.5483050493419469,0.1837931326780564,724.0076050435698,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.6553182753673872,1.6514113147810805,2.5051734354982353,2.3793606200533333,6.873217301498916,78555315549.1353,78049541559.67104,45204585602443.44,26361785812492.887,190774010910643.5,2.2163696189213655,2.214849936372202,3.3480739689848495,3.0192088803937445,108484194258.81657,107819405044.35551,204660583668925.53,98536438355667.78,97.4,98.2,289.9,297.9,0,0
01P17GE206,General Electric Company,GEnx-1B64/P2,TAPS,TF,8.9854,41.4272007838921,298.030905360064,2.2796799544416766,1.8685488158055639,0.5999263878338915,0.19295317980611196,787.3842953505535,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.69673290307123,1.654021079050337,3.015519182690204,2.314764970425258,6.873217301498916,76308508553.0058,79330181069.41023,65905352363901.82,21813402238950.543,190774010910643.5,2.2855185200976877,2.213036017327034,4.147889024329881,2.883454598459549,105442682602.33698,109548392624.08205,327880474216454.25,75525055324572.03,97.4,98.2,289.9,297.9,0,0
01P17GE207,General Electric Company,GEnx-1B67/P2,TAPS,TF,8.8917,42.8037752026075,308.706639283409,2.3813602575000106,1.9501954532055639,0.6204766448708361,0.19653152008722305,812.9464967432035,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.730959688378112,1.6514424307415476,3.2621233417816557,2.2962770948569964,6.873217301498916,76039295062.06848,79057502183.66406,75456585364491.5,20606380166197.316,190774010910643.5,2.3381429397446087,2.2094363419506147,4.5361120956021646,2.8437633938604603,105097807130.23175,109169660617.13263,388307223342825.0,69554741898868.0,97.4,98.2,289.9,297.9,0,0
01P17GE208,General Electric Company,GEnx-1B70/72/P2,TAPS,TF,8.7863,44.4654631563906,321.606484440785,2.507484152619455,2.0501117857027866,0.645424228520836,0.2008406481722231,844.1423161164537,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.785959889207392,1.6536481647515224,3.583143725433376,2.277220225245724,6.873217301498916,76792382794.3462,78266551863.4966,87536982857846.75,19461549862120.73,190774010910643.5,2.4189609114644886,2.214774502183894,5.042448061330823,2.8029311801275942,106163174355.44643,108088463362.84746,467083576604053.9,63916143204960.39,97.4,98.2,289.9,297.9,0,0
01P17GE209,General Electric Company,GEnx-1B70/75/P2,TAPS,TF,8.7863,44.4654631563906,321.606484440785,2.507484152619455,2.0501117857027866,0.645424228520836,0.2008406481722231,844.1423161164537,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.785959889207392,1.6536481647515224,3.583143725433376,2.277220225245724,6.873217301498916,76792382794.3462,78266551863.4966,87536982857846.75,19461549862120.73,190774010910643.5,2.4189609114644886,2.214774502183894,5.042448061330823,2.8029311801275942,106163174355.44643,108088463362.84746,467083576604053.9,63916143204960.39,97.4,98.2,289.9,297.9,0,0
01P17GE210,General Electric Company,GEnx-1B70/P2,TAPS,TF,8.7863,44.4654631563906,321.606484440785,2.507484152619455,2.0501117857027866,0.645424228520836,0.2008406481722231,844.1423161164537,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.785959889207392,1.6536481647515224,3.583143725433376,2.277220225245724,6.873217301498916,76792382794.3462,78266551863.4966,87536982857846.75,19461549862120.73,190774010910643.5,2.4189609114644886,2.214774502183894,5.042448061330823,2.8029311801275942,106163174355.44643,108088463362.84746,467083576604053.9,63916143204960.39,97.4,98.2,289.9,297.9,0,0
01P17GE211,General Electric Company,GEnx-1B74/75/P2,TAPS,TF,8.6289,47.0410114385645,341.178663300252,2.7094587818666787,2.203829220313899,0.6840929831783362,0.20766973420166757,892.8498272372373,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.8943674259495864,1.675008113981363,4.114368483968988,2.253074148888609,6.873217301498916,81138929285.58327,76746123720.96013,106745888330165.05,18223475035061.434,190774010910643.5,2.5680064171795123,2.2514498652592003,5.87946877827317,2.752560962664421,112172868365.02724,106025802246.07848,595764029162270.8,57823780468379.15,97.4,98.2,289.9,297.9,0,0
01P17GE212,General Electric Company,GEnx-1B75/P2,TAPS,TF,8.5981,47.5731326424377,345.186511743975,2.752172069025012,2.2358326862083433,0.6921694483902808,0.20920690854777868,903.204586426754,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.918753018627589,1.6823810087386297,4.23391769800811,2.248688158599855,6.873217301498916,82545766313.25201,76484388306.10706,110942452590204.73,18028579393150.19,190774010910643.5,2.5997917500963763,2.2633859168080144,6.067124304192792,2.743725422228085,114110446657.85411,105673297228.37979,624138370878537.0,56865622496742.62,97.4,98.2,289.9,297.9,0,0
01P17GE213,General Electric Company,GEnx-1B76/P2,TAPS,TF,8.5657,48.1120584652862,349.185463742761,2.7962713330527897,2.268088147897232,0.7002837129713919,0.21079448205277868,913.7385146261206,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.9438598049886584,1.690851419129375,4.348439183275706,2.244448678992405,6.873217301498916,84144552859.48512,76260803563.61967,114920221397935.3,17849165486024.176,190774010910643.5,2.6318436039107036,2.2768763293147805,6.246478493328646,2.735305376557798,116310305780.40565,105373615813.89192,651038373919295.8,55984599362517.98,97.4,98.2,289.9,297.9,0,0
01P17GE214,General Electric Company,GEnx-1B76A/P2,TAPS,TF,8.5657,48.1120584652862,349.185463742761,2.7962713330527897,2.268088147897232,0.7002837129713919,0.21079448205277868,913.7385146261206,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.9438598049886584,1.690851419129375,4.348439183275706,2.244448678992405,6.873217301498916,84144552859.48512,76260803563.61967,114920221397935.3,17849165486024.176,190774010910643.5,2.6318436039107036,2.2768763293147805,6.246478493328646,2.735305376557798,116310305780.40565,105373615813.89192,651038373919295.8,55984599362517.98,97.4,98.2,289.9,297.9,0,0
01P17GE215,General Electric Company,GEnx-2B67/P,TAPS,TF,7.9872,43.5454786709218,299.810136868558,2.452926900888889,2.0086583446666664,0.6419466441,0.21880793384444444,863.5734027146666,43.15346391485607,13.793333333333331,17.683333333333334,0.38166666666666677,11.833333333333332,1.7421798478142014,1.6512971197277915,3.4567933289717954,2.2866894487592653,6.873217301498916,76091459692.89848,78928798724.82173,82827178747494.1,20015052587490.98,190774010910643.5,2.3549609180585422,2.2095059347723214,4.8430937434707735,2.8231713898101103,105176528164.4851,108993045234.40248,436105449686778.0,66640707109768.48,97.4,98.2,289.9,297.9,0,0
07P27GE230,General Electric Company,GEnx-1B54/P2,TAPS,TF,9.4917,35.4096352749047,255.327920715953,1.9028201180000002,1.5757295984444444,0.5224250467,0.1918821849888889,712.6329717413333,43.22383333333334,13.706666666666669,16.333333333333332,0.27166666666666667,6.033333333333332,0.015269634680166769,0.014492256041677467,0.6772839218655978,0.34974426030841577,5.777694799752819,6162765883.605472,13264060662.160147,47016364544488.85,44472509840407.336,244528666208574.0,0.018594073570128548,0.017294838143404056,1.175841024047302,0.7321052685027404,9338303290.622416,21145263857.130745,332552241338620.56,425890127354660.9,97.90257258866525,98.455599323946,293.40810138888895,300.5023022222222,1,1
07P27GE231,General Electric Company,GEnx-1B58/P2,TAPS,TF,9.3341,37.3863636363636,271.341518530891,2.046835705,1.6907656709999999,0.5531055326444445,0.1979930826,750.7627048726666,43.22383333333334,13.706666666666669,16.333333333333332,0.27166666666666667,6.033333333333332,0.015658291739871443,0.014622174688668289,0.87717141318441,0.3002813357550173,5.777694799752819,4868807018.340056,10009406250.842342,57880474121200.46,35961107665353.164,244528666208574.0,0.01914615037852987,0.017606695767864444,1.5081518679953587,0.623935562065045,7320713048.652632,15589425938.6598,402684984600306.2,340453582243789.94,97.90257258866525,98.455599323946,293.40810138888895,300.5023022222222,1,1
07P27GE232,General Electric Company,GEnx-1B64/P2,TAPS,TF,9.0819,40.6539194338596,298.035296444069,2.2934135735555556,1.8855584072222222,0.6046512689888889,0.2083123097,815.3005875320001,43.22383333333334,13.706666666666669,16.333333333333332,0.27166666666666667,6.033333333333332,0.016422001131919075,0.014999555542475645,1.2957137663516403,0.23339991541444985,5.777694799752819,4645585025.922382,6299066189.383969,79731975401909.56,26247336724790.74,244528666208574.0,0.020122333548585454,0.0182530635911577,2.193566989644834,0.479245666273316,7001714080.176102,9558892759.223677,540198816128836.5,243939122493304.56,97.90257258866525,98.455599323946,293.40810138888895,300.5023022222222,1,1
07P27GE233,General Electric Company,GEnx-1B67/P2,TAPS,TF,8.987,41.9508709853021,308.706580099079,2.395597861444444,1.9656930645555555,0.6252645236111111,0.2124072410888889,841.5053764673333,43.22383333333334,13.706666666666669,16.333333333333332,0.27166666666666667,6.033333333333332,0.016748716966191495,0.015198900291197671,1.496960465093727,0.2109912450261359,5.777694799752819,5070391394.302067,5399947471.803971,89763910251460.03,23506410125712.953,244528666208574.0,0.020513685119231514,0.01854687247540094,2.51912602159983,0.4312266655841134,7679925234.477364,8146922821.902067,601919222827903.4,216885079888486.6,97.90257258866525,98.455599323946,293.40810138888895,300.5023022222222,1,1
07P27GE234,General Electric Company,"GEnx-1B70/75/P2, 1B70/72/P2, 1B70C/P2, 1B70/P2",TAPS,TF,8.8829,43.5247686445291,321.606422783334,2.518193807333333,2.0656093904444446,0.6503003041333333,0.21730855896666668,873.4980044266667,43.22383333333334,13.706666666666669,16.333333333333332,0.27166666666666667,6.033333333333332,0.017149781561698826,0.015479086833793254,1.7591651280196388,0.18681231616857522,5.777694799752819,5868008424.523034,4703588052.8275795,102369837922705.83,20865757538490.656,244528666208574.0,0.020978690011705936,0.018934038069920407,2.940082301428254,0.3797058316575368,8960504239.400764,7069071156.240408,678333670218216.9,190860861087027.47,97.90257258866525,98.455599323946,293.40810138888895,300.5023022222222,1,1
07P27GE235,General Electric Company,GEnx-1B74/75/P2,TAPS,TF,8.7292,46.0683179096353,341.17859789048,2.7215544,2.2180668359999998,0.6893344501111112,0.2247424344111111,923.12857286,43.22383333333334,13.706666666666669,16.333333333333332,0.27166666666666667,6.033333333333332,0.01792050416215091,0.015939916399431948,2.2089358854820165,0.1553332282082418,5.777694799752819,8026618025.444549,4436506030.053898,122810995250061.73,17953213749688.14,244528666208574.0,0.021833498100594477,0.019529647479188256,3.654933923929009,0.31312820764041777,12504665517.633858,6670598337.082138,799723759712307.6,162102534148747.38,97.90257258866525,98.455599323946,293.40810138888895,300.5023022222222,1,1
07P27GE236,General Electric Company,GEnx-1B75/P2,TAPS,TF,8.7,46.6045182362548,345.181997344215,2.7651496695555555,2.249566308222222,0.6973479158444446,0.22626700886666665,933.4190724413334,43.22383333333334,13.706666666666669,16.333333333333332,0.27166666666666667,6.033333333333332,0.01810262047634863,0.016036930408235082,2.3091080172107112,0.14961430983433524,5.777694799752819,8630716198.691668,4477403268.334418,127168439032549.55,17491104583542.797,244528666208574.0,0.02202901294514718,0.01965029328392122,3.8130458008506958,0.3010982363283973,13518072732.236097,6737757279.596219,825216712487394.1,157516416412851.88,97.90257258866525,98.455599323946,293.40810138888895,300.5023022222222,1,1
07P27GE237,General Electric Company,"GEnx-1B76A/P2, 1B76/P2",TAPS,TF,8.6718,47.1148611867175,349.185396797949,2.8067289728888887,2.2816957698888887,0.7053739813666666,0.2278167829,943.7503953386666,43.22383333333334,13.706666666666669,16.333333333333332,0.27166666666666667,6.033333333333332,0.018283035761638113,0.016139238868254517,2.4092644814490023,0.14416893484688736,5.777694799752819,9258707569.8672,4549428036.71594,131456660269233.62,17070905953300.35,244528666208574.0,0.02222047664612152,0.019776056343233237,3.9707670905839803,0.28966342706178744,14581626762.239874,6853740355.0336685,850176960458420.5,153334707051435.34,97.90257258866525,98.455599323946,293.40810138888895,300.5023022222222,1,1
07P27GE238,General Electric Company,GEnx-2B67/P,TAPS,TF,8.0436,42.9463799673381,299.814585090173,2.4568328354444446,2.0124382813333335,0.6441138077888889,0.2143350087888889,857.7787598046668,43.22383333333334,13.706666666666669,16.333333333333332,0.27166666666666667,6.033333333333332,0.0164922068577579,0.015047232482497654,1.6598470720092326,0.23487882104711863,5.777694799752819,4716929246.484662,6043572923.651932,97656166676568.14,26437779477543.074,244528666208574.0,0.02020749435207751,0.018325156240766242,2.78103142093646,0.48242343720075437,7115753199.739732,9155615349.098438,649904467573584.4,245821357817720.84,97.90257258866525,98.455599323946,293.40810138888895,300.5023022222222,1,1
01P21GE216,General Electric Company,GE90-110B1,DAC,TF,7.34,40.36,492.6,4.226111111111111,3.375,1.0286111111111111,0.33361111111111114,1390.2966666666666,43.49,13.65,16.4,0.4,71.0,12.47515318065326,9.535853361976804,6.947401032712027,5.756810737739733,12.47515318065326,91490032873178.86,109674960459602.95,140411780018560.81,174651126081775.6,174651126081775.6,14.739670254588392,11.701620699149627,9.215946040160913,8.206674823591438,259597027411326.47,370887486219509.25,637264756294399.2,987343617903890.8,97.97,98.32,295.9,298.7,0,0
01P21GE217,General Electric Company,GE90-115B,DAC,TF,7.08,42.94,513.9,4.599722222222222,3.5661111111111112,1.0730555555555557,0.3411111111111111,1453.5816666666667,43.49,13.65,16.4,0.4,71.0,14.94023752784043,9.656871371021348,7.31967135953644,5.314780514212408,14.94023752784043,89357417012093.23,102767529469095.36,143381248998497.62,162747476283867.16,162747476283867.16,17.37502412699671,11.759463306342166,9.677353788160582,7.5921996696527,233244841489259.8,336108585981342.44,643537582088777.0,925430675026366.5,97.97,98.32,295.9,298.7,0,0
07P27GE239,General Electric Company,GE90-110B1,DAC,TF,7.23,40.6144529123571,492.6848472,4.22130354888889,3.369936564444444,1.0244249322222223,0.33182774755555555,1385.6396454800001,43.1201633333333,13.965,15.4,0.291666666666667,14.0,13.965075460428148,11.412309301500935,10.840276172428121,5.148171035576861,13.965075460428148,91395214281993.53,123050361960461.23,243649074073070.34,227305144783745.34,345496594324772.2,16.488671460928835,14.274411193691433,14.719273895587882,8.092681901586223,238461301295411.5,397138034487992.44,1018940833692129.6,1312250467002805.5,97.4905065568772,97.87037977120399,278.64018071586554,292.9645305792039,0,1
07P27GE240,General Electric Company,GE90-115B,DAC,TF,6.9648,43.2267283614589,513.9473388,4.594130973333334,3.5615791844444447,1.0686879515555554,0.3393120155555555,1448.8938058666665,43.1201633333333,13.965,15.4,0.291666666666667,14.0,16.189054220262058,11.839052376008576,11.351187723818528,4.836899872947783,16.189054220262058,86477544678106.06,114380148195147.19,249721574406936.1,215412951356777.47,346447678707263.3,18.96732854400633,14.601692631872869,15.351388114702392,7.629622416160607,215454530483615.5,352146990622567.9,1034127067190374.5,1251587868568296.5,97.4905065568772,97.87037977120399,278.64018071586554,292.9645305792039,0,1
07P27GE241,General Electric Company,Passport20-19BB1A,SAC,MTF,5.89733,41.3079069134458,84.1599242734607,0.7974100348863348,0.6570494890023879,0.2211933223059857,0.07840832232110548,295.6251341879024,43.22,13.51,17.6,0.33,5.1,23.67492127579185,21.768095799036573,1.9548210538960635,0.9326963539073961,24.000045165271484,80126310197039.8,104311895698974.06,92460351554568.58,51640181835623.164,140054232136099.98,27.342615076325174,25.482384869836984,3.1166144491091874,1.5407434035512617,182419273251598.28,258192970906781.44,548315484436823.06,326541196557094.5,97.51212459422399,99.543153347556,277.69010749999995,287.1295336111111,0,1
01P08CM102,CFM International,CFM56-5B1/3,Tech Insertion,TF,5.5,30.2,133.4,1.318,1.063,0.347,0.108,448.0,43.27,13.83,18.7,0.67,519.0,78.7,53.4,1.94,0.73,78.7,384000000000000.0,427000000000000.0,78700000000000.0,24200000000000.0,434000000000000.0,90.5,63.5,2.97,1.06,910000000000000.0,1180000000000000.0,437000000000000.0,120000000000000.0,99.5,100.2,295.5,311.8,0,0
01P08CM103,CFM International,CFM56-5B2/3,Tech Insertion,TF,5.5,31.3,137.9,1.385,1.107,0.358,0.111,463.0,43.27,13.83,18.7,0.67,519.0,84.2,58.0,2.11,0.72,84.2,366000000000000.0,422000000000000.0,84900000000000.0,22200000000000.0,434000000000000.0,96.0,68.4,3.23,1.03,842000000000000.0,1130000000000000.0,472000000000000.0,107000000000000.0,99.5,100.2,295.5,311.8,0,0
01P08CM104,CFM International,CFM56-5B3/3,Tech Insertion,TF,5.4,32.6,142.3,1.462,1.153,0.369,0.113,478.0,43.27,13.83,18.7,0.67,519.0,88.5,62.7,2.31,0.71,88.5,340000000000000.0,415000000000000.0,91400000000000.0,20400000000000.0,434000000000000.0,100.0,73.4,3.51,0.99,758000000000000.0,1070000000000000.0,505000000000000.0,94700000000000.0,99.5,100.2,295.5,311.8,0,0
01P08CM105,CFM International,CFM56-5B4/3,Tech Insertion,TF,5.7,27.3,120.1,1.142,0.939,0.316,0.102,407.0,43.27,13.83,18.7,0.67,519.0,61.3,41.4,1.47,0.77,61.3,416000000000000.0,433000000000000.0,61800000000000.0,31800000000000.0,433000000000000.0,71.7,50.5,2.26,1.18,1090000000000000.1,1320000000000000.0,349000000000000.0,177000000000000.0,99.5,100.2,295.5,311.8,0,0
