,Unnamed: 0,icao_address,time,latitude,longitude,altitude_ft,heading,speed,on_ground,callsign,tail_number,collection_type,aircraft_type_icao,aircraft_type_name,airline_iata,airline_name,departure_utc_offset,departure_scheduled_time
630,705595,40095D,2022-02-01 13:19:11,39.997636,-8.844244,28000.0,10.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
631,705618,40095D,2022-02-01 13:19:12,39.993805,-8.844727,28000.0,10.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
632,705642,40095D,2022-02-01 13:19:13,39.999405,-8.843994,28025.0,6.1708484,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
633,705658,40095D,2022-02-01 13:19:14,40.001314,-8.843744,27975.0,10.0,446.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
634,705683,40095D,2022-02-01 13:19:15,40.003455,-8.843495,28050.0,10.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
635,705739,40095D,2022-02-01 13:19:17,40.006622,-8.843079,28075.0,5.746897,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
636,705796,40095D,2022-02-01 13:19:19,40.011462,-8.842434,28125.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
637,705813,40095D,2022-02-01 13:19:20,40.014907,-8.841997,28150.0,5.7491655,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
638,705833,40095D,2022-02-01 13:19:21,40.016071,-8.841872,28175.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
639,705857,40095D,2022-02-01 13:19:22,40.018119,-8.84156,28200.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
640,705885,40095D,2022-02-01 13:19:23,40.020081,-8.841309,28200.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
641,705916,40095D,2022-02-01 13:19:24,40.021225,-8.841187,28225.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
642,705924,40095D,2022-02-01 13:19:25,40.02356,-8.840881,28250.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
643,705957,40095D,2022-02-01 13:19:26,40.026352,-8.840515,28275.0,5.734418,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
644,705985,40095D,2022-02-01 13:19:27,40.029199,-8.840124,28325.0,5.734418,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
645,706013,40095D,2022-02-01 13:19:28,40.030243,-8.840027,28325.0,5.877893,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
646,706024,40095D,2022-02-01 13:19:29,40.032394,-8.839722,28350.0,6.1980314,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
647,706044,40095D,2022-02-01 13:19:30,40.034454,-8.839478,28400.0,5.18482,448.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
648,706086,40095D,2022-02-01 13:19:31,40.036368,-8.83925,28400.0,5.2012997,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
649,706099,40095D,2022-02-01 13:19:32,40.038574,-8.838928,28425.0,5.2012997,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
650,706138,40095D,2022-02-01 13:19:33,40.040744,-8.838626,28450.0,6.0915494,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
651,706152,40095D,2022-02-01 13:19:34,40.042885,-8.838376,28475.0,6.0915494,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
652,706179,40095D,2022-02-01 13:19:35,40.045029,-8.838074,28500.0,6.16292,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
653,706214,40095D,2022-02-01 13:19:36,40.048564,-8.837627,28525.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
654,706219,40095D,2022-02-01 13:19:37,40.047318,-8.83783,28525.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
655,706263,40095D,2022-02-01 13:19:38,40.050522,-8.837402,28550.0,5.0216823,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
656,706286,40095D,2022-02-01 13:19:39,40.052719,-8.837097,28575.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
657,706322,40095D,2022-02-01 13:19:41,40.05713,-8.836503,28625.0,6.753515,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
658,706342,40095D,2022-02-01 13:19:42,40.059448,-8.836243,28650.0,6.753515,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
659,706377,40095D,2022-02-01 13:19:43,40.061417,-8.835938,28675.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
660,706406,40095D,2022-02-01 13:19:44,40.061417,-8.835938,28675.0,6.76651,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
661,706453,40095D,2022-02-01 13:19:46,40.065353,-8.835449,28675.0,6.76651,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
662,706476,40095D,2022-02-01 13:19:47,40.069565,-8.8349,28750.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
663,706519,40095D,2022-02-01 13:19:48,40.070801,-8.834717,28775.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
664,706533,40095D,2022-02-01 13:19:49,40.074005,-8.834351,28800.0,0.0,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
665,706558,40095D,2022-02-01 13:19:50,40.077473,-8.833882,28850.0,5.482455,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
666,706588,40095D,2022-02-01 13:19:51,40.077473,-8.833882,28850.0,5.482455,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
667,706604,40095D,2022-02-01 13:19:52,40.080639,-8.833445,28900.0,6.7512546,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
668,706625,40095D,2022-02-01 13:19:53,40.081833,-8.833313,28900.0,4.8266063,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
669,706668,40095D,2022-02-01 13:19:54,40.084549,-8.832945,28925.0,4.8266063,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
670,706677,40095D,2022-02-01 13:19:55,40.086868,-8.832642,28950.0,5.9107738,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
671,706723,40095D,2022-02-01 13:19:57,40.086868,-8.832642,28950.0,5.9107738,440.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
672,706741,40095D,2022-02-01 13:19:58,40.093487,-8.831759,29025.0,5.45066,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
673,706774,40095D,2022-02-01 13:19:59,40.093487,-8.831759,29025.0,0.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
674,706806,40095D,2022-02-01 13:20:00,40.095955,-8.831447,29025.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
675,706841,40095D,2022-02-01 13:20:01,40.09877,-8.831055,29050.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
676,706857,40095D,2022-02-01 13:20:02,40.101059,-8.830811,29075.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
677,706882,40095D,2022-02-01 13:20:03,40.104355,-8.830322,29100.0,6.4646125,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
678,706902,40095D,2022-02-01 13:20:04,40.101059,-8.830811,29100.0,6.4646125,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
679,706925,40095D,2022-02-01 13:20:05,40.107605,-8.829956,29125.0,6.4646125,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
680,706948,40095D,2022-02-01 13:20:06,40.106429,-8.830074,29125.0,6.4646125,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
681,706968,40095D,2022-02-01 13:20:07,40.111084,-8.829468,29175.0,0.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
682,707011,40095D,2022-02-01 13:20:08,40.113225,-8.8292,29200.0,0.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
683,707023,40095D,2022-02-01 13:20:09,40.115227,-8.82895,29225.0,0.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
684,707050,40095D,2022-02-01 13:20:10,40.117462,-8.828638,29250.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
685,707083,40095D,2022-02-01 13:20:11,40.120468,-8.828247,29275.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
686,707094,40095D,2022-02-01 13:20:12,40.12221,-8.828014,29300.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
687,707111,40095D,2022-02-01 13:20:13,40.12413,-8.827759,29325.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
688,707149,40095D,2022-02-01 13:20:14,40.126282,-8.827515,29350.0,4.958565,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
689,707172,40095D,2022-02-01 13:20:15,40.128169,-8.827265,29375.0,4.958565,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
690,707221,40095D,2022-02-01 13:20:17,40.128169,-8.827265,29375.0,4.958565,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
691,707243,40095D,2022-02-01 13:20:18,40.1345,-8.826391,29450.0,6.1889706,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
692,707264,40095D,2022-02-01 13:20:19,40.136315,-8.826204,29475.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
693,707290,40095D,2022-02-01 13:20:20,40.138317,-8.825954,29475.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
694,707332,40095D,2022-02-01 13:20:21,40.140884,-8.825623,29500.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
695,707359,40095D,2022-02-01 13:20:23,40.14395,-8.825205,29550.0,5.943651,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
696,707405,40095D,2022-02-01 13:20:24,40.139202,-8.825829,29500.0,5.943651,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
697,707421,40095D,2022-02-01 13:20:25,40.1483,-8.824646,29600.0,5.211528,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
698,707449,40095D,2022-02-01 13:20:26,40.150543,-8.824341,29625.0,5.936849,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
699,707500,40095D,2022-02-01 13:20:28,40.155304,-8.82373,29625.0,5.936849,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
700,707516,40095D,2022-02-01 13:20:29,40.15741,-8.823486,29675.0,5.0637536,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
701,707544,40095D,2022-02-01 13:20:30,40.159591,-8.823208,29700.0,5.0637536,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
702,707566,40095D,2022-02-01 13:20:31,40.156448,-8.823608,29700.0,5.0637536,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
703,707593,40095D,2022-02-01 13:20:32,40.163502,-8.822708,29700.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
704,707619,40095D,2022-02-01 13:20:33,40.165695,-8.822388,29750.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
705,707647,40095D,2022-02-01 13:20:34,40.16748,-8.822205,29750.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
706,707664,40095D,2022-02-01 13:20:35,40.169586,-8.821899,29775.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
707,707695,40095D,2022-02-01 13:20:36,40.171738,-8.821655,29800.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
708,707723,40095D,2022-02-01 13:20:37,40.174162,-8.821335,29825.0,10.0,453.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
709,707734,40095D,2022-02-01 13:20:38,40.176397,-8.821023,29825.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
710,707779,40095D,2022-02-01 13:20:40,40.181625,-8.820374,29875.0,5.2524376,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
711,707832,40095D,2022-02-01 13:20:42,40.183752,-8.820086,29900.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
712,707850,40095D,2022-02-01 13:20:43,40.185654,-8.819824,29900.0,6.012227,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
713,707876,40095D,2022-02-01 13:20:44,40.187988,-8.819525,29925.0,6.012227,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
714,707902,40095D,2022-02-01 13:20:45,40.192017,-8.81897,29950.0,5.8155212,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
715,707928,40095D,2022-02-01 13:20:46,40.190875,-8.81915,29950.0,5.8155212,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
716,707938,40095D,2022-02-01 13:20:47,40.197019,-8.818339,30000.0,5.504028,455.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
717,707987,40095D,2022-02-01 13:20:48,40.196088,-8.818463,30000.0,5.504028,455.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
718,708006,40095D,2022-02-01 13:20:49,40.198975,-8.818089,30025.0,5.504028,455.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
719,708034,40095D,2022-02-01 13:20:50,40.200989,-8.81781,30025.0,6.0354595,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
720,708052,40095D,2022-02-01 13:20:51,40.200119,-8.817932,30025.0,6.0354595,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
721,708082,40095D,2022-02-01 13:20:52,40.204376,-8.817383,30050.0,4.478833,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
722,708096,40095D,2022-02-01 13:20:53,40.207214,-8.816965,30100.0,4.478833,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
723,708141,40095D,2022-02-01 13:20:54,40.204376,-8.817383,30100.0,4.478833,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
724,708151,40095D,2022-02-01 13:20:55,40.209635,-8.816653,30100.0,6.7382584,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
725,708175,40095D,2022-02-01 13:20:56,40.211884,-8.816406,30125.0,6.7382584,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
726,708202,40095D,2022-02-01 13:20:57,40.214989,-8.815967,30150.0,0.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
727,708229,40095D,2022-02-01 13:20:58,40.211884,-8.816406,30150.0,0.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
728,708258,40095D,2022-02-01 13:20:59,40.221413,-8.815155,30225.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
729,708312,40095D,2022-02-01 13:21:01,40.223328,-8.81488,30250.0,6.249558,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
730,708323,40095D,2022-02-01 13:21:02,40.226673,-8.814468,30275.0,5.3711596,456.3,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
731,708362,40095D,2022-02-01 13:21:04,40.231049,-8.813844,30325.0,5.3711596,456.3,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
732,708396,40095D,2022-02-01 13:21:05,40.232166,-8.813719,30325.0,5.9430842,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
733,708421,40095D,2022-02-01 13:21:06,40.235053,-8.813345,30350.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
734,708438,40095D,2022-02-01 13:21:07,40.235937,-8.81322,30350.0,0.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
735,708480,40095D,2022-02-01 13:21:08,40.238297,-8.812927,30325.0,4.6547546,456.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
736,708494,40095D,2022-02-01 13:21:09,40.240546,-8.812596,30400.0,6.4193525,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
737,708520,40095D,2022-02-01 13:21:10,40.243618,-8.812221,30425.0,5.315497,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
738,708553,40095D,2022-02-01 13:21:11,40.24704,-8.811768,30450.0,5.777525,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
739,708569,40095D,2022-02-01 13:21:12,40.24704,-8.811768,30450.0,5.777525,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
740,708607,40095D,2022-02-01 13:21:13,40.248227,-8.811597,30475.0,5.777525,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
741,708626,40095D,2022-02-01 13:21:14,40.251579,-8.81116,30500.0,5.777525,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
742,708644,40095D,2022-02-01 13:21:15,40.248227,-8.811597,30500.0,4.5693665,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
743,708681,40095D,2022-02-01 13:21:16,40.252649,-8.811035,30500.0,5.932882,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
744,708693,40095D,2022-02-01 13:21:17,40.258096,-8.810349,30550.0,5.8427396,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
745,708737,40095D,2022-02-01 13:21:18,40.259216,-8.810181,30575.0,5.8427396,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
746,708754,40095D,2022-02-01 13:21:19,40.261276,-8.809937,30575.0,0.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
747,708783,40095D,2022-02-01 13:21:20,40.265032,-8.809412,30625.0,6.0802193,457.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
748,708790,40095D,2022-02-01 13:21:21,40.267127,-8.809162,30650.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
749,708816,40095D,2022-02-01 13:21:22,40.268943,-8.808913,30650.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
750,708864,40095D,2022-02-01 13:21:23,40.272171,-8.808472,30675.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
751,708884,40095D,2022-02-01 13:21:24,40.273319,-8.808351,30700.0,10.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
752,708913,40095D,2022-02-01 13:21:25,40.274506,-8.808167,30700.0,6.7619896,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
753,708937,40095D,2022-02-01 13:21:26,40.277893,-8.807739,30725.0,5.4960804,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
754,708949,40095D,2022-02-01 13:21:27,40.270898,-8.808663,30725.0,5.4960804,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
755,708994,40095D,2022-02-01 13:21:28,40.282928,-8.807068,30775.0,5.8075824,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
756,709016,40095D,2022-02-01 13:21:29,40.282928,-8.807068,30775.0,0.0,450.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
757,709041,40095D,2022-02-01 13:21:30,40.2864,-8.806603,30800.0,10.0,458.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
758,709075,40095D,2022-02-01 13:21:32,40.28833,-8.806335,30800.0,10.0,460.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
759,709113,40095D,2022-02-01 13:21:33,40.289474,-8.806213,30800.0,4.6513395,460.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
760,709138,40095D,2022-02-01 13:21:34,40.290665,-8.80603,30825.0,10.0,460.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
761,709160,40095D,2022-02-01 13:21:35,40.294826,-8.805542,30825.0,5.1143456,460.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
762,709212,40095D,2022-02-01 13:21:36,40.298355,-8.805054,30825.0,10.0,460.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
